,ts_code_sh_index,trade_date,close_sh_index,open_sh_index,high_sh_index,low_sh_index,pre_close_sh_index,change_sh_index,pct_chg_sh_index,vol_sh_index,amount_sh_index,ts_code_sz_index,close_sz_index,open_sz_index,high_sz_index,low_sz_index,pre_close_sz_index,change_sz_index,pct_chg_sz_index,vol_sz_index,amount_sz_index
3899,000001.SH,20080402,3347.882,3370.604,3464.531,3283.64,3329.162,18.72,0.5623,65487286.0,86430288.924,399001.SZ,12344.237,12537.551,12862.828,12100.494,12460.623,-116.386,-0.934,25941769.73,35078946.3175
3900,000001.SH,20080401,3329.162,3461.085,3493.133,3308.902,3472.713,-143.551,-4.1337,54831376.0,73093942.416,399001.SZ,12460.623,13274.738,13399.965,12414.83,13302.138,-841.515,-6.3262,25626468.6,36170043.5726
3901,000001.SH,20080331,3472.713,3465.908,3555.824,3445.556,3580.146,-107.433,-3.0008,47113469.0,66825473.21,399001.SZ,13302.138,13346.05,13620.822,13253.7,13692.845,-390.707,-2.8534,21086455.91,30575323.4651
3902,000001.SH,20080328,3580.146,3378.628,3590.753,3357.229,3411.493,168.653,4.9437,63291684.0,90291919.963,399001.SZ,13692.845,13002.859,13702.62,12813.342,13111.414,581.431,4.4345,27252949.91,40587101.0579
3903,000001.SH,20080327,3411.493,3541.276,3541.276,3407.896,3606.857,-195.364,-5.4165,55069866.0,76938808.872,399001.SZ,13111.414,13294.408,13489.12,13067.998,13489.091,-377.677,-2.7999,23094231.96,35083116.6254
3904,000001.SH,20080326,3606.857,3644.13,3698.325,3591.108,3629.619,-22.762,-0.6271,46251818.0,70507849.57,399001.SZ,13489.091,13472.085,13800.195,13418.626,13427.285,61.806,0.4603,21079093.6,34185643.903
3905,000001.SH,20080325,3629.619,3559.942,3659.21,3521.528,3626.188,3.431,0.0946,52765336.0,77829673.42,399001.SZ,13427.285,12889.764,13568.503,12717.964,13098.243,329.042,2.5121,23700378.61,36278772.6044
3906,000001.SH,20080324,3626.188,3830.346,3840.479,3624.936,3796.576,-170.388,-4.4879,58959678.0,88537601.514,399001.SZ,13098.243,13888.976,13996.523,13098.243,13718.963,-620.72,-4.5245,26767423.93,41071734.6794
3907,000001.SH,20080321,3796.576,3790.111,3838.058,3746.395,3804.054,-7.478,-0.1966,65093464.0,96409712.739,399001.SZ,13718.963,13572.383,13941.904,13457.218,13548.611,170.352,1.2573,29167755.37,45775979.9555
3908,000001.SH,20080320,3804.054,3721.504,3857.62,3516.33,3761.605,42.449,1.1285,73262694.0,106243521.692,399001.SZ,13548.611,12894.406,13651.574,12291.907,13044.204,504.407,3.8669,33344389.24,50922753.8187
3909,000001.SH,20080319,3761.605,3746.047,3813.885,3677.817,3668.897,92.708,2.5269,61586643.0,88277827.839,399001.SZ,13044.204,12767.974,13281.753,12615.173,12489.021,555.183,4.4454,29339780.23,44675344.0476
3910,000001.SH,20080318,3668.897,3789.565,3862.772,3607.25,3820.048,-151.151,-3.9568,57861001.0,79535892.251,399001.SZ,12489.021,13061.769,13263.806,12281.097,13207.78,-718.759,-5.4419,25502824.09,36611056.839
3911,000001.SH,20080317,3820.048,3941.258,3941.258,3812.999,3962.673,-142.625,-3.5992,49100273.0,73613176.802,399001.SZ,13207.78,13785.463,13785.463,13176.873,13817.652,-609.872,-4.4137,22570254.38,34021418.1427
3912,000001.SH,20080314,3962.673,3956.746,4000.78,3891.7,3971.257,-8.584,-0.2162,41407257.0,64286805.172,399001.SZ,13817.652,13855.277,13970.302,13548.974,13943.155,-125.503,-0.9001,17864541.9,28708376.0843
3913,000001.SH,20080313,3971.257,4033.319,4055.446,3902.248,4070.116,-98.859,-2.4289,63653400.0,96343796.125,399001.SZ,13943.155,14186.603,14307.018,13651.829,14348.462,-405.307,-2.8247,26799470.53,43016982.9897
3914,000001.SH,20080312,4070.116,4254.673,4272.979,4068.781,4165.878,-95.762,-2.2987,57224458.0,88663903.703,399001.SZ,14348.462,15107.841,15173.121,14301.477,14815.718,-467.256,-3.1538,22872349.26,38286915.8812
3915,000001.SH,20080311,4165.878,4121.653,4165.915,4063.47,4146.299,19.579,0.4722,51333439.0,79620807.574,399001.SZ,14815.718,14663.714,14815.718,14312.11,14863.051,-47.333,-0.3185,21659297.76,36901789.3719
3916,000001.SH,20080310,4146.299,4265.611,4265.611,4120.53,4300.515,-154.216,-3.586,65682205.0,97355257.733,399001.SZ,14863.051,15482.752,15482.752,14784.423,15560.853,-697.802,-4.4843,25175536.78,41853226.2333
3917,000001.SH,20080307,4300.515,4315.808,4341.295,4265.829,4360.986,-60.471,-1.3866,56747402.0,92203521.887,399001.SZ,15560.853,15558.974,15833.363,15425.77,15696.125,-135.272,-0.8618,27631470.98,45577523.5793
3918,000001.SH,20080306,4360.986,4310.354,4427.498,4260.787,4292.654,68.332,1.5918,84932145.0,133186791.752,399001.SZ,15696.125,15602.913,15915.446,15366.563,15601.212,94.913,0.6084,40973493.99,64722286.9228
3919,000001.SH,20080305,4292.654,4316.25,4352.822,4210.963,4335.446,-42.792,-0.987,74109680.0,113543589.985,399001.SZ,15601.212,15642.272,15760.6,15092.471,15746.226,-145.014,-0.9209,35704330.88,58169367.9272
3920,000001.SH,20080304,4335.446,4454.18,4472.151,4321.266,4438.265,-102.819,-2.3166,86956515.0,135912352.6104,399001.SZ,15746.226,16241.026,16350.092,15704.636,16187.514,-441.288,-2.7261,39195442.98,65596448.1269
3921,000001.SH,20080303,4438.265,4323.698,4456.963,4279.345,4348.543,89.722,2.0633,78513840.0,125329686.545,399001.SZ,16187.514,15722.321,16224.894,15525.763,15823.883,363.631,2.298,34137813.51,58688135.2808
3922,000001.SH,20080229,4348.543,4293.533,4364.814,4275.899,4299.513,49.03,1.1404,47835383.0,75515513.728,399001.SZ,15823.883,15612.879,15838.235,15513.79,15654.457,169.426,1.0823,22978681.01,39495597.7108
3923,000001.SH,20080228,4299.513,4343.277,4344.926,4265.498,4334.047,-34.534,-0.7968,47922253.0,75527784.888,399001.SZ,15654.457,15787.351,15823.106,15498.452,15752.406,-97.949,-0.6218,22687944.92,40335929.7594
3924,000001.SH,20080227,4334.047,4256.532,4360.7,4222.459,4238.179,95.868,2.262,50524991.0,82967322.693,399001.SZ,15752.406,15409.845,15799.919,15251.093,15328.418,423.988,2.766,22912634.97,38948553.6634
3925,000001.SH,20080226,4238.179,4302.735,4331.64,4123.305,4192.533,45.646,1.0887,55686631.0,89872770.426,399001.SZ,15328.418,15888.101,16016.612,14907.271,15486.671,-158.253,-1.0219,25389193.35,45677954.0352
3926,000001.SH,20080225,4192.533,4370.188,4391.333,4182.774,4370.285,-177.752,-4.0673,58811935.0,93047459.921,399001.SZ,15486.671,16201.541,16304.234,15473.271,16179.522,-692.851,-4.2823,25433361.39,43209465.3838
3927,000001.SH,20080222,4370.285,4500.385,4500.385,4333.033,4527.177,-156.892,-3.4656,67601983.0,109824503.736,399001.SZ,16179.522,16737.565,16737.565,16032.656,16804.256,-624.734,-3.7177,31305599.12,53369208.0174
3928,000001.SH,20080221,4527.177,4534.169,4568.208,4452.675,4567.026,-39.849,-0.8725,61309148.0,100295840.122,399001.SZ,16804.256,16838.36,16976.131,16470.78,16959.199,-154.943,-0.9136,30077314.72,51513292.0146
3929,000001.SH,20080220,4567.026,4682.588,4695.802,4556.814,4664.295,-97.269,-2.0854,66474653.0,114782705.284,399001.SZ,16959.199,17288.518,17476.848,16944.741,17281.603,-322.404,-1.8656,32657587.07,59949661.2884
3930,000001.SH,20080219,4664.295,4582.284,4665.554,4544.944,4568.151,96.144,2.1047,60663188.0,103356946.603,399001.SZ,17281.603,16916.939,17281.603,16781.105,16860.549,421.054,2.4973,29498557.64,52313066.594
3931,000001.SH,20080218,4568.151,4546.752,4601.224,4517.596,4497.127,71.024,1.5793,55824610.0,92538618.784,399001.SZ,16860.549,16718.78,16982.774,16612.48,16496.23,364.319,2.2085,26773783.08,47026194.2889
3932,000001.SH,20080215,4497.127,4523.792,4523.792,4431.463,4552.316,-55.189,-1.2123,41386516.0,66980796.512,399001.SZ,16496.23,16613.996,16613.996,16257.74,16704.937,-208.707,-1.2494,18770121.18,31805570.5779
3933,000001.SH,20080214,4552.316,4527.054,4576.983,4507.943,4490.721,61.595,1.3716,34913005.0,57516976.567,399001.SZ,16704.937,16618.246,16835.727,16564.832,16502.443,202.494,1.2271,16320548.54,27079130.1331
3934,000001.SH,20080213,4490.721,4525.026,4547.539,4454.642,4599.696,-108.975,-2.3692,36914151.0,61549818.317,399001.SZ,16502.443,16663.904,16730.051,16359.506,16859.638,-357.195,-2.1186,16199319.39,26779181.1591
3935,000001.SH,20080205,4599.696,4622.539,4662.971,4550.429,4672.17,-72.474,-1.5512,52619684.0,93410147.326,399001.SZ,16859.638,17044.875,17245.889,16767.264,17031.666,-172.028,-1.01,23150937.07,40185260.4698
3936,000001.SH,20080204,4672.17,4415.023,4672.214,4415.023,4320.767,351.403,8.1329,63374578.0,109191656.646,399001.SZ,17031.666,16211.664,17043.097,16211.664,15776.871,1254.795,7.9534,25675554.9,46510889.3892
3937,000001.SH,20080201,4320.767,4388.254,4411.704,4195.753,4383.393,-62.626,-1.4287,59307142.0,96452528.237,399001.SZ,15776.871,15837.878,16012.87,15151.16,15857.71,-80.839,-0.5098,26689778.29,43634932.4565
3938,000001.SH,20080131,4383.393,4408.024,4487.318,4368.296,4417.849,-34.456,-0.7799,45141558.0,76189312.094,399001.SZ,15857.71,16117.053,16234.903,15842.203,16127.713,-270.003,-1.6742,21594472.57,37391218.0225
3939,000001.SH,20080130,4417.849,4505.635,4554.343,4330.697,4457.944,-40.095,-0.8994,55080037.0,92566887.273,399001.SZ,16127.713,16449.95,16653.073,15814.883,16205.935,-78.222,-0.4827,26486229.78,46002655.4158
3940,000001.SH,20080129,4457.944,4426.267,4517.601,4389.517,4419.294,38.65,0.8746,50356220.0,79564816.524,399001.SZ,16205.935,16171.565,16591.939,16041.977,16177.826,28.109,0.1738,23581072.91,39308780.7541
3941,000001.SH,20080128,4419.294,4720.564,4720.564,4409.079,4761.688,-342.394,-7.1906,69350257.0,108808414.751,399001.SZ,16177.826,17215.053,17215.053,16102.923,17294.005,-1116.179,-6.4541,34882908.07,58409846.3235
3942,000001.SH,20080125,4761.688,4716.977,4806.889,4657.709,4717.734,43.954,0.9317,77928370.0,129423208.424,399001.SZ,17294.005,17047.845,17432.873,16885.261,17086.599,207.406,1.2139,38835315.43,70430241.5792
3943,000001.SH,20080124,4717.734,4753.445,4767.799,4625.46,4703.047,14.687,0.3123,90038158.0,149235591.805,399001.SZ,17086.599,17052.388,17230.677,16723.195,16874.315,212.284,1.258,44085981.27,76977566.5262
3944,000001.SH,20080123,4703.047,4572.902,4705.073,4510.504,4559.751,143.296,3.1426,87963973.0,140348152.222,399001.SZ,16874.315,16149.546,16883.06,16111.732,15995.851,878.464,5.4918,43365883.89,75161832.409
3945,000001.SH,20080122,4559.751,4817.997,4817.997,4511.953,4914.435,-354.684,-7.2172,92491351.0,154837414.462,399001.SZ,15995.851,16761.749,16974.651,15793.282,17210.926,-1215.075,-7.0599,44142794.01,77242556.3298
3946,000001.SH,20080121,4914.435,5188.795,5200.926,4891.285,5180.514,-266.079,-5.1362,75643958.0,130341708.797,399001.SZ,17210.926,18166.707,18188.719,17133.931,18131.384,-920.458,-5.0766,39348111.54,69460270.5087
3947,000001.SH,20080118,5180.514,5141.371,5187.605,5093.134,5151.626,28.888,0.5608,68635625.0,118366922.122,399001.SZ,18131.384,17911.497,18196.405,17752.594,17910.387,220.997,1.2339,36866720.13,65456158.3966
3948,000001.SH,20080117,5151.626,5235.908,5312.287,5039.786,5290.606,-138.98,-2.6269,98941952.0,174740177.317,399001.SZ,17910.387,18173.995,18483.547,17450.474,18351.994,-441.607,-2.4063,49598452.2,90130098.8431
3949,000001.SH,20080116,5290.606,5395.277,5396.044,5288.765,5443.791,-153.185,-2.8139,89278341.0,161954601.902,399001.SZ,18351.994,18837.524,18837.524,18261.405,19034.023,-682.029,-3.5832,46863624.83,85472509.7713
3950,000001.SH,20080115,5443.791,5503.931,5505.035,5405.595,5497.901,-54.11,-0.9842,80719506.0,151530590.943,399001.SZ,19034.023,19154.479,19212.563,18884.051,19141.128,-107.105,-0.5596,43444624.03,80075741.5143
3951,000001.SH,20080114,5497.901,5507.578,5522.778,5456.929,5484.677,13.224,0.2411,78714090.0,142250729.123,399001.SZ,19141.128,19074.35,19219.887,18955.501,19016.59,124.538,0.6549,39092441.66,71440350.6455
3952,000001.SH,20080111,5484.677,5471.387,5500.061,5423.807,5456.541,28.136,0.5156,87724750.0,155874958.853,399001.SZ,19016.59,19034.26,19076.443,18831.5,18939.284,77.306,0.4082,38764382.66,72672402.0652
3953,000001.SH,20080110,5456.541,5449.16,5483.827,5407.307,5435.807,20.734,0.3814,96553285.0,174138308.162,399001.SZ,18939.284,18682.238,19124.106,18628.037,18597.61,341.674,1.8372,46815929.81,88887939.5498
3954,000001.SH,20080109,5435.807,5365.222,5437.764,5346.846,5386.531,49.276,0.9148,76805862.0,139448986.314,399001.SZ,18597.61,18202.614,18601.742,18143.469,18268.125,329.485,1.8036,38247332.83,70166745.3107
3955,000001.SH,20080108,5386.531,5414.558,5480.07,5344.648,5393.343,-6.812,-0.1263,102477863.0,184600542.474,399001.SZ,18268.125,18416.731,18582.564,18102.672,18376.955,-108.83,-0.5922,49117847.88,92163765.2902
3956,000001.SH,20080107,5393.343,5357.45,5403.349,5332.597,5361.574,31.769,0.5925,91933001.0,162225795.991,399001.SZ,18376.955,18123.131,18450.122,18092.237,18122.413,254.542,1.4046,44153325.69,83098389.1084
3957,000001.SH,20080104,5361.574,5328.411,5372.461,5318.461,5319.861,41.713,0.7841,80875238.0,145545035.009,399001.SZ,18122.413,17968.556,18195.271,17863.194,17911.3,211.113,1.1787,39908821.35,76281291.456
3958,000001.SH,20080103,5319.861,5269.801,5321.457,5211.046,5272.814,47.047,0.8923,98510323.0,170429834.596,399001.SZ,17911.3,17873.2,17911.3,17626.495,17856.146,55.154,0.3089,47992921.51,84990516.0118
3959,000001.SH,20080102,5272.814,5265.0,5295.016,5201.892,5261.563,11.251,0.2138,76566609.0,133028308.559,399001.SZ,17856.146,17731.84,17933.246,17438.593,17700.622,155.524,0.8786,36803661.15,65708536.949
3960,000001.SH,20071228,5261.563,5320.007,5336.499,5248.692,5308.889,-47.326,-0.8914,77187038.0,133680401.63,399001.SZ,17700.622,17824.671,17856.941,17669.131,17797.221,-96.599,-0.5428,34374921.36,60751192.7144
3961,000001.SH,20071227,5308.889,5248.222,5316.523,5203.502,5233.351,75.538,1.4434,87324184.0,147037686.5809,399001.SZ,17797.221,17500.783,17820.251,17383.681,17427.771,369.45,2.1199,42112090.07,77638855.6527
3962,000001.SH,20071226,5233.351,5209.035,5262.592,5158.756,5201.181,32.17,0.6185,74458628.0,122851642.524,399001.SZ,17427.771,17233.157,17431.345,17141.637,17199.042,228.729,1.3299,34656565.54,62774706.9321
3963,000001.SH,20071225,5201.181,5233.175,5254.405,5178.801,5234.262,-33.081,-0.632,71023624.0,125073744.033,399001.SZ,17199.042,17213.758,17273.142,17036.534,17153.928,45.114,0.263,32190969.86,56027692.0887
3964,000001.SH,20071224,5234.262,5132.913,5284.34,5104.645,5101.779,132.483,2.5968,85080422.0,140185415.559,399001.SZ,17153.928,16931.04,17266.58,16895.251,16808.68,345.248,2.054,38091195.26,66062716.9501
3965,000001.SH,20071221,5101.779,5017.195,5112.388,5013.759,5043.535,58.244,1.1548,66142705.0,103477896.461,399001.SZ,16808.68,16542.934,16819.019,16522.037,16625.408,183.272,1.1024,29650710.74,49666517.3254
3966,000001.SH,20071220,5043.535,4965.29,5050.785,4923.295,4941.784,101.751,2.059,57742689.0,87842464.925,399001.SZ,16625.408,16467.932,16672.179,16277.714,16387.006,238.402,1.4548,24698595.63,40808519.9538
3967,000001.SH,20071219,4941.784,4878.066,4960.417,4868.354,4836.174,105.61,2.1838,56275775.0,86406307.943,399001.SZ,16387.006,16226.888,16466.237,16180.311,16074.106,312.9,1.9466,24502149.6,39302316.1328
3968,000001.SH,20071218,4836.174,4856.471,4905.492,4812.156,4876.761,-40.587,-0.8323,40558047.0,64859941.016,399001.SZ,16074.106,16005.505,16240.746,15926.545,16118.972,-44.866,-0.2783,19292487.28,31608986.6334
3969,000001.SH,20071217,4876.761,5007.285,5007.346,4874.624,5007.911,-131.15,-2.6189,63546722.0,101523460.518,399001.SZ,16118.972,16484.168,16484.168,16075.75,16483.499,-364.527,-2.2115,29812218.73,50041479.066
3970,000001.SH,20071214,5007.911,4899.75,5011.201,4860.156,4958.043,49.868,1.0058,53052727.0,81629334.25,399001.SZ,16483.499,15849.785,16492.807,15734.408,16035.187,448.312,2.7958,25344146.55,40782220.3281
3971,000001.SH,20071213,4958.043,5078.182,5095.152,4954.357,5095.543,-137.5,-2.6984,67283324.0,105088959.342,399001.SZ,16035.187,16711.451,16762.647,16021.83,16831.565,-796.378,-4.7315,30310309.74,51888079.4416
3972,000001.SH,20071212,5095.543,5148.254,5149.931,5054.565,5175.076,-79.533,-1.5368,72156227.0,112955426.499,399001.SZ,16831.565,16919.586,16993.689,16681.205,17036.901,-205.336,-1.2052,30530529.18,51498835.278
3973,000001.SH,20071211,5175.076,5180.541,5209.705,5103.747,5161.919,13.157,0.2549,66848427.0,106437709.227,399001.SZ,17036.901,17141.997,17222.219,16815.305,17096.512,-59.611,-0.3487,31348947.66,50936523.1103
3974,000001.SH,20071210,5161.919,5010.826,5168.764,4990.718,5091.756,70.163,1.378,68817889.0,107481990.143,399001.SZ,17096.512,16454.283,17148.597,16409.274,16750.418,346.094,2.0662,31617485.98,51946583.266
3975,000001.SH,20071207,5091.756,5038.478,5096.799,5021.366,5035.073,56.683,1.1258,49961574.0,71663449.303,399001.SZ,16750.418,16578.411,16752.581,16528.38,16539.139,211.279,1.2774,21787715.34,34845007.7009
3976,000001.SH,20071206,5035.073,5055.835,5065.51,4995.472,5042.654,-7.581,-0.1503,43159311.0,64467198.03,399001.SZ,16539.139,16647.104,16697.231,16381.956,16569.81,-30.671,-0.1851,18335773.65,29370644.3163
3977,000001.SH,20071205,5042.654,4917.365,5052.748,4893.323,4915.889,126.765,2.5787,54299786.0,79741842.432,399001.SZ,16569.81,16065.779,16603.334,15984.026,16065.167,504.643,3.1412,21422830.98,35813717.5542
3978,000001.SH,20071204,4915.889,4882.149,4971.404,4882.149,4868.611,47.278,0.9711,42835766.0,60774976.314,399001.SZ,16065.167,15888.523,16270.332,15888.523,15832.984,232.183,1.4665,15944578.77,24915956.9727
3979,000001.SH,20071203,4868.611,4838.564,4899.667,4798.014,4871.778,-3.167,-0.065,53750775.0,70035318.1314,399001.SZ,15832.984,15580.237,15989.132,15477.468,15637.658,195.326,1.2491,17266219.61,26303827.3979
3980,000001.SH,20071130,4871.778,4993.74,4993.74,4861.864,5003.333,-131.555,-2.6293,43314662.0,70500393.741,399001.SZ,15637.658,15941.807,16038.215,15602.361,15919.283,-281.625,-1.7691,18683204.48,29969704.2413
3981,000001.SH,20071129,5003.333,4870.861,5011.194,4814.783,4803.394,199.939,4.1625,50071545.0,81196484.501,399001.SZ,15919.283,15561.164,15963.43,15189.425,15359.159,560.124,3.6468,21303435.78,35238341.7814
3982,000001.SH,20071128,4803.394,4870.842,4907.756,4778.727,4861.111,-57.717,-1.1873,32756757.0,53258090.316,399001.SZ,15359.159,15729.957,15857.012,15271.599,15681.009,-321.85,-2.0525,14693287.2,24133956.0297
3983,000001.SH,20071127,4861.111,4919.913,4947.076,4857.038,4958.849,-97.738,-1.971,30833864.0,52767856.408,399001.SZ,15681.009,15917.908,16055.362,15671.811,16057.191,-376.182,-2.3428,16251026.2,26867446.5336
3984,000001.SH,20071126,4958.849,5102.526,5124.888,4952.429,5032.13,-73.281,-1.4563,36755797.0,60473397.752,399001.SZ,16057.191,16504.135,16600.91,16055.174,16217.512,-160.321,-0.9886,17256168.24,28269092.8602
3985,000001.SH,20071123,5032.13,4946.258,5034.225,4896.988,4984.161,47.969,0.9624,30872962.0,50207938.687,399001.SZ,16217.512,15804.279,16217.512,15766.196,15949.364,268.148,1.6812,14550903.56,24100157.6181
3986,000001.SH,20071122,4984.161,5113.882,5154.858,4969.894,5214.225,-230.064,-4.4122,40370330.0,64731749.501,399001.SZ,15949.364,16370.57,16580.341,15936.369,16748.186,-798.822,-4.7696,19958856.46,33466674.3824
3987,000001.SH,20071121,5214.225,5307.793,5344.93,5206.574,5293.703,-79.478,-1.5014,41231609.0,66088548.4396,399001.SZ,16748.186,17025.925,17248.823,16723.73,16987.477,-239.291,-1.4086,21430669.24,35062941.1049
3988,000001.SH,20071120,5293.703,5230.742,5338.173,5158.542,5269.817,23.886,0.4533,49057398.0,79327370.646,399001.SZ,16987.477,16508.977,17072.134,16383.845,16660.665,326.812,1.9616,23804217.13,39689543.4651
3989,000001.SH,20071119,5269.817,5325.302,5333.088,5240.424,5316.274,-46.457,-0.8739,41097731.0,63156668.415,399001.SZ,16660.665,16728.379,16797.011,16537.11,16728.258,-67.593,-0.4041,21120439.67,31545944.5471
3990,000001.SH,20071116,5316.274,5273.082,5335.513,5224.313,5365.267,-48.993,-0.9132,37387331.0,61636813.413,399001.SZ,16728.258,16871.75,16898.349,16396.959,17096.904,-368.646,-2.1562,19155603.64,30648809.9016
3991,000001.SH,20071115,5365.267,5391.017,5453.74,5338.905,5412.694,-47.427,-0.8762,47819419.0,80951217.494,399001.SZ,17096.904,17298.641,17386.561,17039.627,17355.55,-258.646,-1.4903,22875293.12,38728129.0447
3992,000001.SH,20071114,5412.694,5246.574,5414.609,5165.063,5158.118,254.576,4.9354,50992880.0,88064090.07,399001.SZ,17355.55,16999.695,17355.55,16575.388,16747.892,607.658,3.6283,23621912.45,39194758.4243
3993,000001.SH,20071113,5158.118,5239.343,5311.698,5085.444,5187.735,-29.617,-0.5709,49237316.0,83044466.239,399001.SZ,16747.892,17199.03,17393.792,16561.779,17065.769,-317.877,-1.8627,23152022.1,40023502.1474
3994,000001.SH,20071112,5187.735,5181.175,5250.085,5032.578,5315.54,-127.805,-2.4044,52582703.0,87430687.524,399001.SZ,17065.769,16768.803,17150.598,16254.679,17160.123,-94.354,-0.5498,23122276.87,37650206.2087
3995,000001.SH,20071109,5315.54,5276.008,5382.697,5217.629,5330.023,-14.483,-0.2717,47341262.0,80762049.342,399001.SZ,17160.123,17279.466,17563.953,16922.561,17465.463,-305.34,-1.7483,21364767.66,35191093.4014
3996,000001.SH,20071108,5330.023,5559.151,5559.151,5328.201,5601.783,-271.76,-4.8513,48924662.0,83761375.849,399001.SZ,17465.463,18181.106,18181.106,17465.463,18232.959,-767.496,-4.2094,23750732.16,41366845.8672
3997,000001.SH,20071107,5601.783,5565.648,5610.953,5469.761,5536.569,65.214,1.1779,42730328.0,76304024.271,399001.SZ,18232.959,18233.52,18384.324,17846.038,18120.568,112.391,0.6202,20741433.86,33708666.5263
3998,000001.SH,20071106,5536.569,5593.347,5649.752,5510.161,5634.452,-97.883,-1.7372,45068039.0,83589505.627,399001.SZ,18120.568,18058.251,18450.608,18048.26,18116.875,3.693,0.0204,19086729.79,32223312.6183
3999,000001.SH,20071105,5634.452,5748.176,5787.228,5603.47,5777.809,-143.357,-2.4812,64132597.0,154901016.951,399001.SZ,18116.875,18451.136,18563.441,18007.492,18564.335,-447.46,-2.4103,21645776.21,38956529.7375
4000,000001.SH,20071102,5777.809,5812.465,5860.594,5740.403,5914.285,-136.476,-2.3076,59541596.0,106029855.991,399001.SZ,18564.335,18816.274,18997.298,18504.137,19144.619,-580.284,-3.0311,26983334.79,48101670.3423
4001,000001.SH,20071101,5914.285,5978.939,6005.131,5912.502,5954.765,-40.48,-0.6798,64885103.0,110768490.996,399001.SZ,19144.619,19554.581,19559.416,19139.731,19531.155,-386.536,-1.9791,28973498.82,53321174.2014
4002,000001.SH,20071031,5954.765,5984.713,6002.118,5871.48,5897.193,57.572,0.9763,71029564.0,119457835.269,399001.SZ,19531.155,19222.493,19531.155,18976.94,19034.569,496.586,2.6089,32153813.47,57223186.0358
4003,000001.SH,20071030,5897.193,5769.203,5899.65,5701.337,5747.997,149.196,2.5956,54278820.0,90650586.78,399001.SZ,19034.569,18908.822,19038.818,18740.457,18833.659,200.91,1.0668,22778957.67,40144623.9005
4004,000001.SH,20071029,5747.997,5641.983,5750.254,5617.976,5589.631,158.366,2.8332,50164402.0,82105126.018,399001.SZ,18833.659,18654.542,18904.847,18654.542,18506.516,327.143,1.7677,22301334.2,39060213.803
4005,000001.SH,20071026,5589.631,5498.858,5628.834,5462.013,5562.394,27.237,0.4897,51519175.0,87405045.02,399001.SZ,18506.516,18011.482,18658.829,18001.726,18175.315,331.201,1.8223,26911619.02,46050612.2063
4006,000001.SH,20071025,5562.394,5794.223,5819.884,5546.041,5843.109,-280.715,-4.8042,71714448.0,119753910.611,399001.SZ,18175.315,18659.298,18780.924,17933.297,18761.9,-586.585,-3.1265,35536214.27,59536505.6486
4007,000001.SH,20071024,5843.109,5804.015,5906.695,5793.557,5773.387,69.722,1.2076,60292831.0,108657305.244,399001.SZ,18761.9,18696.392,19078.339,18659.968,18611.161,150.739,0.8099,28382245.48,53672725.9116
4008,000001.SH,20071023,5773.387,5660.066,5776.016,5574.84,5667.332,106.055,1.8713,58453968.0,101206050.738,399001.SZ,18611.161,18350.936,18611.161,18075.462,18379.411,231.75,1.2609,28589461.08,51732637.6786
4009,000001.SH,20071022,5667.332,5742.791,5804.836,5654.907,5818.047,-150.715,-2.5905,54433674.0,95560238.034,399001.SZ,18379.411,18522.395,18793.794,18321.153,18834.804,-455.393,-2.4178,27312051.13,48405779.9953
4010,000001.SH,20071019,5818.047,5869.124,5932.11,5766.861,5825.282,-7.235,-0.1242,55224892.0,103271964.173,399001.SZ,18834.804,18770.101,19042.343,18604.002,18681.349,153.455,0.8214,28015501.11,54118833.3993
4011,000001.SH,20071018,5825.282,6031.916,6055.473,5804.973,6036.281,-210.999,-3.4955,69805425.0,130346998.328,399001.SZ,18681.349,19240.471,19240.471,18636.589,19288.294,-606.945,-3.1467,34401622.61,63871353.6657
4012,000001.SH,20071017,6036.281,6057.428,6088.892,5982.203,6092.057,-55.776,-0.9156,71312588.0,133700992.265,399001.SZ,19288.294,19324.54,19551.73,19203.11,19358.441,-70.147,-0.3624,33402220.84,62509473.9195
4013,000001.SH,20071016,6092.057,6056.946,6124.044,6040.713,6030.086,61.971,1.0277,88152159.0,163547657.218,399001.SZ,19358.441,19139.928,19435.563,19092.759,19088.655,269.786,1.4133,33484384.36,63647794.6151
4014,000001.SH,20071015,6030.086,5934.775,6039.042,5866.131,5903.264,126.822,2.1483,98707442.0,193469592.287,399001.SZ,19088.655,19084.832,19199.353,18745.675,19135.198,-46.543,-0.2432,40082035.16,75387916.3128
4015,000001.SH,20071012,5903.264,5950.902,5959.364,5658.812,5913.23,-9.966,-0.1685,119148432.0,219294974.982,399001.SZ,19135.198,19348.462,19362.635,18208.394,19344.155,-208.957,-1.0802,49998936.75,89489010.9277
4016,000001.SH,20071011,5913.23,5798.386,5914.772,5755.99,5771.464,141.766,2.4563,94709657.0,177988529.88,399001.SZ,19344.155,19273.985,19428.53,19127.331,19264.037,80.118,0.4159,41560671.79,73869323.4373
4017,000001.SH,20071010,5771.464,5742.648,5860.859,5727.238,5715.892,55.572,0.9722,92445344.0,165450578.824,399001.SZ,19264.037,19342.381,19600.026,19193.771,19318.17,-54.133,-0.2802,42254068.7,76129317.3218
4018,000001.SH,20071009,5715.892,5678.913,5725.407,5628.35,5692.755,23.137,0.4064,83289030.0,162493057.164,399001.SZ,19318.17,19178.334,19354.627,18942.301,19232.346,85.824,0.4462,38915515.54,69804755.996
